,full_img_path,tube_line,points_lst,cot_stage,comments,tag_time,file_name,directory_name
290,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_R\6953_CROPED_4.jpg,"[(191, 659), (559, 644)]","[(418, 641), (437, 588), (459, 533), (479, 493), (494, 455), (514, 427), (536, 397), (546, 375)]",Closed,,1609751579,6953_CROPED_4.jpg,201020_contin_low_R
291,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_R\6953_CROPED_5.jpg,"[(152, 730), (500, 738)]","[(324, 701), (341, 638), (375, 573), (408, 521), (432, 475), (491, 445), (555, 414), (591, 397)]",Closed,,1609751592,6953_CROPED_5.jpg,201020_contin_low_R
292,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_L\0423_CROPED_1.jpg,"[(199, 499), (558, 489)]","[(382, 479), (375, 450), (376, 406), (378, 365), (378, 334), (378, 316), (378, 299)]",Closed,,1609751605,0423_CROPED_1.jpg,201025_contin_low_L
293,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_L\0423_CROPED_2.jpg,"[(318, 891), (694, 893)]","[(493, 834), (481, 787), (468, 735), (458, 691), (447, 658), (442, 620)]",Open,,1609751615,0423_CROPED_2.jpg,201025_contin_low_L
294,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_L\0423_CROPED_3.jpg,"[(305, 508), (622, 513)]","[(470, 488), (469, 455), (466, 425), (467, 399), (467, 365), (464, 331)]",Closed,,1609752720,0423_CROPED_3.jpg,201025_contin_low_L
295,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_L\0423_CROPED_4.jpg,"[(140, 438), (429, 442)]","[(317, 422), (318, 380), (320, 329), (322, 291), (322, 252), (322, 215), (319, 204)]",Open,,1609752731,0423_CROPED_4.jpg,201025_contin_low_L
296,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_L\0761_CROPED_1.jpg,"[(204, 495), (561, 490)]","[(355, 478), (342, 427), (320, 379), (284, 320), (248, 278), (210, 229), (166, 179), (132, 148)]",Closed,,1609752744,0761_CROPED_1.jpg,201025_contin_low_L
297,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_L\0761_CROPED_2.jpg,"[(318, 874), (689, 871)]","[(476, 828), (473, 774), (447, 689), (399, 604), (340, 541), (256, 467), (150, 383)]",Open,,1609752765,0761_CROPED_2.jpg,201025_contin_low_L
298,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_L\0761_CROPED_3.jpg,"[(303, 514), (627, 514)]","[(440, 488), (417, 437), (388, 385), (357, 356), (327, 324), (296, 299), (251, 277), (221, 261)]",Closed,,1609752776,0761_CROPED_3.jpg,201025_contin_low_L
299,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_L\0761_CROPED_4.jpg,"[(138, 440), (428, 442)]","[(302, 412), (300, 359), (291, 315), (281, 274), (268, 243), (261, 211)]",Open,,1609752786,0761_CROPED_4.jpg,201025_contin_low_L
300,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_R\6970_CROPED_1.jpg,"[(186, 584), (503, 583)]","[(343, 575), (343, 540), (349, 474), (344, 428), (346, 384), (349, 331)]",Open,,1609952212,6970_CROPED_1.jpg,201025_contin_low_R
301,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_R\6970_CROPED_2.jpg,"[(137, 446), (424, 441)]","[(336, 417), (338, 388), (343, 353), (348, 318), (347, 281), (347, 263)]",Open,,1609952230,6970_CROPED_2.jpg,201025_contin_low_R
302,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_R\6970_CROPED_3.jpg,"[(163, 482), (477, 498)]","[(356, 463), (357, 437), (357, 411), (358, 390), (358, 383)]",Open,,1609952241,6970_CROPED_3.jpg,201025_contin_low_R
303,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_R\6970_CROPED_4.jpg,"[(217, 711), (585, 733)]","[(358, 684), (353, 631), (355, 567), (364, 522), (371, 482)]",Open,,1609952253,6970_CROPED_4.jpg,201025_contin_low_R
304,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_R\6970_CROPED_5.jpg,"[(207, 719), (554, 717)]","[(383, 695), (389, 659), (398, 613), (410, 584), (414, 556), (421, 528), (435, 505), (455, 477), (468, 465)]",Open,,1609952276,6970_CROPED_5.jpg,201025_contin_low_R
305,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_R\7308_CROPED_1.jpg,"[(189, 587), (501, 584)]","[(350, 568), (358, 542), (374, 508), (399, 466), (415, 435), (433, 413), (452, 398), (472, 374), (494, 348), (519, 326), (532, 314), (543, 299)]",Open,,1609952292,7308_CROPED_1.jpg,201025_contin_low_R
306,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_R\7308_CROPED_2.jpg,"[(137, 440), (426, 436)]","[(329, 421), (334, 395), (339, 365), (343, 334), (348, 313), (357, 293), (368, 266), (379, 244)]",Open,,1609952314,7308_CROPED_2.jpg,201025_contin_low_R
307,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_R\7308_CROPED_3.jpg,"[(163, 483), (476, 501)]","[(370, 463), (375, 446), (378, 423), (383, 404), (385, 388), (392, 379)]",Open,,1609952332,7308_CROPED_3.jpg,201025_contin_low_R
308,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_R\7308_CROPED_4.jpg,"[(217, 702), (584, 718)]","[(379, 693), (379, 659), (379, 638), (383, 599), (386, 568), (394, 522), (409, 475), (429, 433), (446, 405), (486, 364), (510, 335)]",Open,,1609952347,7308_CROPED_4.jpg,201025_contin_low_R
309,C:\Sunflowers\manual_tagging-master\first_last_imgs\201025_contin_low_R\7308_CROPED_5.jpg,"[(210, 715), (554, 717)]","[(367, 697), (369, 638), (373, 569), (377, 518), (384, 485), (392, 446), (404, 416), (420, 367), (436, 337), (447, 306), (454, 281), (457, 259)]",Open,,1609952362,7308_CROPED_5.jpg,201025_contin_low_R
310,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_L\0017_CROPED_1.jpg,"[(254, 543), (607, 517)]","[(436, 506), (439, 480), (439, 453), (436, 436), (428, 413), (419, 395), (410, 378), (405, 367)]",Closed,,1609952380,0017_CROPED_1.jpg,201026_contin_low_L
311,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_L\0017_CROPED_2.jpg,"[(182, 527), (555, 518)]","[(377, 514), (377, 500), (373, 485), (371, 473), (367, 446), (366, 439), (364, 420)]",Open,,1609952439,0017_CROPED_2.jpg,201026_contin_low_L
312,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_L\0017_CROPED_3.jpg,"[(279, 542), (596, 525)]","[(475, 505), (481, 468), (485, 452), (496, 415), (510, 380), (516, 347)]",Open,,1609952462,0017_CROPED_3.jpg,201026_contin_low_L
313,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_L\0017_CROPED_4.jpg,"[(126, 487), (420, 467)]","[(322, 472), (338, 436), (347, 398), (356, 366), (365, 338), (385, 296), (394, 275)]",Open,,1609952473,0017_CROPED_4.jpg,201026_contin_low_L
314,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_L\0017_CROPED_5.jpg,"[(170, 510), (468, 512)]","[(294, 478), (293, 452), (289, 437), (285, 418)]",Open,,1609952483,0017_CROPED_5.jpg,201026_contin_low_L
315,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_L\0377_CROPED_1.jpg,"[(254, 546), (607, 515)]","[(408, 514), (405, 459), (377, 402), (342, 352), (301, 316), (263, 282), (234, 256), (210, 236)]",Closed,,1609952540,0377_CROPED_1.jpg,201026_contin_low_L
316,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_L\0377_CROPED_2.jpg,"[(180, 529), (549, 521)]","[(380, 516), (381, 492), (381, 474), (375, 449), (373, 438)]",Open,,1609952550,0377_CROPED_2.jpg,201026_contin_low_L
317,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_L\0377_CROPED_3.jpg,"[(278, 539), (593, 527)]","[(468, 502), (464, 459), (460, 423), (454, 377), (428, 316), (398, 271), (373, 230), (335, 175)]",Open,,1609952564,0377_CROPED_3.jpg,201026_contin_low_L
318,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_L\0377_CROPED_4.jpg,"[(132, 512), (422, 493)]","[(324, 469), (341, 407), (352, 351), (355, 316), (357, 288), (357, 255)]",Open,,1609952577,0377_CROPED_4.jpg,201026_contin_low_L
319,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_L\0377_CROPED_5.jpg,"[(167, 518), (470, 514)]","[(303, 480), (289, 441), (276, 396), (259, 356)]",Open,,1609952587,0377_CROPED_5.jpg,201026_contin_low_L
320,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_R\0017_CROPED_1.jpg,"[(196, 577), (505, 589)]","[(391, 566), (400, 486), (396, 391)]",Open,,1609952601,0017_CROPED_1.jpg,201026_contin_low_R
321,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_R\0017_CROPED_2.jpg,"[(187, 605), (473, 600)]","[(346, 583), (346, 529), (351, 492)]",Closed,,1609952615,0017_CROPED_2.jpg,201026_contin_low_R
322,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_R\0017_CROPED_3.jpg,"[(78, 582), (394, 589)]","[(306, 561), (313, 511), (318, 473), (324, 417)]",Open,,1609952627,0017_CROPED_3.jpg,201026_contin_low_R
323,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_R\0017_CROPED_4.jpg,"[(152, 751), (516, 741)]","[(409, 714), (416, 663), (426, 603), (445, 549), (456, 495)]",Open,,1609952641,0017_CROPED_4.jpg,201026_contin_low_R
324,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_R\0017_CROPED_5.jpg,"[(380, 712), (728, 714)]","[(569, 687), (570, 643), (570, 600), (576, 566), (572, 528)]",Closed,,1609952651,0017_CROPED_5.jpg,201026_contin_low_R
325,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_R\0377_CROPED_1.jpg,"[(200, 570), (503, 587)]","[(399, 565), (419, 509), (448, 459), (477, 418), (496, 386), (513, 361), (529, 344)]",Open,,1609952662,0377_CROPED_1.jpg,201026_contin_low_R
326,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_R\0377_CROPED_2.jpg,"[(187, 603), (471, 603)]","[(362, 575), (375, 516), (415, 451), (473, 384), (525, 339)]",Closed,,1609952673,0377_CROPED_2.jpg,201026_contin_low_R
327,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_R\0377_CROPED_3.jpg,"[(79, 584), (392, 590)]","[(295, 559), (307, 497), (320, 443), (338, 391), (355, 355), (384, 293), (401, 254), (425, 213)]",Open,,1609952696,0377_CROPED_3.jpg,201026_contin_low_R
328,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_R\0377_CROPED_4.jpg,"[(151, 748), (519, 736)]","[(416, 712), (425, 649), (420, 595), (431, 539), (446, 501), (465, 449), (497, 374)]",Open,,1609952708,0377_CROPED_4.jpg,201026_contin_low_R
329,C:\Sunflowers\manual_tagging-master\first_last_imgs\201026_contin_low_R\0377_CROPED_5.jpg,"[(380, 707), (722, 714)]","[(556, 686), (561, 636), (572, 569), (589, 513), (589, 462), (592, 426)]",Closed,,1609952719,0377_CROPED_5.jpg,201026_contin_low_R
330,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0017_CROPED_1.jpg,"[(177, 528), (533, 500)]","[(346, 493), (352, 437), (359, 387), (363, 352), (360, 329), (356, 299)]",Closed,,1609952732,0017_CROPED_1.jpg,201027_contin_low_L
331,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0017_CROPED_2.jpg,"[(186, 510), (559, 501)]","[(381, 464), (381, 424), (378, 392), (377, 365), (377, 346), (377, 322), (373, 303), (372, 276)]",Hook,,1609952742,0017_CROPED_2.jpg,201027_contin_low_L
332,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0017_CROPED_3.jpg,"[(178, 567), (502, 547)]","[(361, 529), (372, 483), (383, 449), (402, 404), (407, 370)]",,shriveled leaves,1609952803,0017_CROPED_3.jpg,201027_contin_low_L
333,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0017_CROPED_4.jpg,"[(144, 577), (437, 576)]","[(332, 560), (337, 513), (345, 470), (351, 433), (354, 400), (359, 381)]",Open,,1609952824,0017_CROPED_4.jpg,201027_contin_low_L
334,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0017_CROPED_1.jpg,"[(175, 528), (533, 503)]","[(344, 497), (351, 443), (355, 402), (355, 373), (355, 344), (354, 319)]",,,1609952854,0017_CROPED_1.jpg,201027_contin_low_L
335,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0017_CROPED_2.jpg,"[(189, 510), (555, 503)]","[(380, 464), (384, 419), (382, 400), (377, 371), (376, 348), (376, 320), (376, 299), (374, 277)]",,,1609952866,0017_CROPED_2.jpg,201027_contin_low_L
336,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0017_CROPED_3.jpg,"[(181, 566), (505, 540)]","[(363, 524), (365, 485), (375, 457), (393, 409), (405, 371)]",,shriveled leaves,1609952884,0017_CROPED_3.jpg,201027_contin_low_L
337,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0017_CROPED_4.jpg,"[(147, 601), (438, 596)]","[(321, 558), (331, 515), (348, 464), (356, 421), (369, 395)]",,,1609952897,0017_CROPED_4.jpg,201027_contin_low_L
338,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0017_CROPED_5.jpg,"[(113, 486), (418, 476)]","[(267, 456), (262, 406), (258, 356), (259, 298)]",Hook,,1609952906,0017_CROPED_5.jpg,201027_contin_low_L
339,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0342_CROPED_1.jpg,"[(181, 562), (533, 542)]","[(339, 489), (320, 425), (302, 376), (277, 329), (246, 293), (202, 252), (168, 229)]",Closed,,1609952920,0342_CROPED_1.jpg,201027_contin_low_L
340,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0342_CROPED_2.jpg,"[(186, 514), (560, 508)]","[(377, 464), (355, 413), (343, 372), (323, 331), (306, 291), (296, 272)]",Open,,1609952947,0342_CROPED_2.jpg,201027_contin_low_L
341,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0342_CROPED_3.jpg,"[(178, 561), (503, 550)]","[(352, 533), (341, 466), (329, 399), (311, 349), (298, 320), (283, 277), (275, 259)]",,shriveled leaves,1609952965,0342_CROPED_3.jpg,201027_contin_low_L
342,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0342_CROPED_4.jpg,"[(148, 600), (435, 591)]","[(323, 562), (325, 527), (330, 476), (321, 435), (315, 411), (305, 380), (287, 342)]",Closed,,1609953009,0342_CROPED_4.jpg,201027_contin_low_L
343,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_L\0342_CROPED_5.jpg,"[(118, 495), (418, 499)]","[(268, 456), (262, 426), (251, 397), (237, 357), (223, 321), (203, 286), (176, 262)]",Hook,,1609953022,0342_CROPED_5.jpg,201027_contin_low_L
344,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_R\7702_CROPED_1.jpg,"[(118, 523), (428, 524)]","[(351, 506), (350, 472), (367, 429), (376, 387), (414, 330), (433, 306)]",Open,,1609953041,7702_CROPED_1.jpg,201027_contin_low_R
345,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_R\7702_CROPED_2.jpg,"[(83, 525), (372, 517)]","[(246, 488), (232, 438), (223, 384), (228, 331)]",Closed,,1609953049,7702_CROPED_2.jpg,201027_contin_low_R
346,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_R\7702_CROPED_3.jpg,"[(456, 360), (455, 360)]","[(360, 340), (347, 299), (338, 258), (334, 231), (334, 208), (337, 195)]",Closed,,1609953060,7702_CROPED_3.jpg,201027_contin_low_R
347,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_R\7702_CROPED_4.jpg,"[(159, 485), (525, 469)]","[(265, 460), (266, 424), (266, 394), (266, 355), (266, 331), (266, 302), (267, 272), (267, 258)]",Open,,1609953069,7702_CROPED_4.jpg,201027_contin_low_R
348,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_R\7702_CROPED_5.jpg,"[(135, 674), (484, 673)]","[(339, 644), (357, 602), (380, 567), (400, 536), (426, 496), (459, 459), (470, 449)]",Closed,,1609953079,7702_CROPED_5.jpg,201027_contin_low_R
349,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_R\8027_CROPED_1.jpg,"[(121, 523), (431, 521)]","[(356, 506), (369, 462), (402, 400), (442, 338), (480, 296), (503, 275), (533, 254)]",Open,,1609953094,8027_CROPED_1.jpg,201027_contin_low_R
350,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_R\8027_CROPED_2.jpg,"[(85, 523), (366, 519)]","[(269, 488), (272, 446), (282, 399), (293, 357), (301, 334), (310, 317), (339, 273), (353, 257)]",Closed,,1609953123,8027_CROPED_2.jpg,201027_contin_low_R
351,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_R\8027_CROPED_3.jpg,"[(144, 376), (462, 373)]","[(246, 339), (221, 307)]",,shriveled,1609953137,8027_CROPED_3.jpg,201027_contin_low_R
352,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_R\8027_CROPED_4.jpg,"[(162, 483), (532, 478)]","[(291, 453), (297, 383), (309, 321), (319, 295), (326, 250), (330, 232)]",Open,,1609953149,8027_CROPED_4.jpg,201027_contin_low_R
353,C:\Sunflowers\manual_tagging-master\first_last_imgs\201027_contin_low_R\8027_CROPED_5.jpg,"[(144, 677), (485, 683)]","[(328, 653), (341, 576), (355, 510), (365, 462), (379, 401), (391, 357), (398, 337)]",Closed,,1609953162,8027_CROPED_5.jpg,201027_contin_low_R
354,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_L\0016_CROPED_1.jpg,"[(83, 352), (438, 337)]","[(334, 339), (328, 299), (328, 255), (329, 224), (335, 183)]",Open,,1609953177,0016_CROPED_1.jpg,201028_contin_low_L
355,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_L\0016_CROPED_2.jpg,"[(274, 730), (650, 730)]","[(456, 711), (444, 661), (442, 633), (442, 603), (442, 586), (445, 565), (453, 532)]",Closed,,1609953199,0016_CROPED_2.jpg,201028_contin_low_L
356,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_L\0016_CROPED_3.jpg,"[(439, 492), (439, 492)]","[(282, 462), (293, 415), (320, 361), (345, 308), (365, 273)]",Open,,1609953210,0016_CROPED_3.jpg,201028_contin_low_L
357,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_L\0016_CROPED_4.jpg,"[(199, 555), (487, 557)]","[(351, 514), (348, 476), (342, 448), (338, 413)]",Open,,1609953305,0016_CROPED_4.jpg,201028_contin_low_L
358,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_L\0016_CROPED_5.jpg,"[(182, 533), (489, 549)]","[(330, 510), (328, 466), (335, 424), (348, 384)]",Open,,1609953318,0016_CROPED_5.jpg,201028_contin_low_L
359,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_L\0361_CROPED_1.jpg,"[(81, 353), (440, 341)]","[(334, 338), (324, 298), (302, 249), (287, 206), (268, 158)]",Open,,1609953352,0361_CROPED_1.jpg,201028_contin_low_L
360,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_L\0361_CROPED_2.jpg,"[(274, 736), (645, 726)]","[(437, 709), (414, 598), (391, 509), (367, 435)]",Closed,,1609953361,0361_CROPED_2.jpg,201028_contin_low_L
361,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_L\0361_CROPED_3.jpg,"[(116, 462), (434, 478)]","[(290, 458), (313, 411), (333, 367), (358, 324), (381, 292)]",Open,,1609953369,0361_CROPED_3.jpg,201028_contin_low_L
362,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_L\0361_CROPED_4.jpg,"[(195, 537), (488, 543)]","[(341, 515), (330, 443), (316, 379), (298, 333), (291, 317)]",Open,,1609953379,0361_CROPED_4.jpg,201028_contin_low_L
363,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_L\0361_CROPED_5.jpg,"[(185, 525), (498, 533)]","[(328, 516), (315, 448), (304, 368), (297, 326), (291, 292), (284, 252)]",Open,,1609953388,0361_CROPED_5.jpg,201028_contin_low_L
364,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_R\8043_CROPED_1.jpg,"[(163, 579), (473, 576)]","[(302, 560), (304, 505), (304, 451), (302, 408), (300, 368), (300, 344)]",Closed,,1609953397,8043_CROPED_1.jpg,201028_contin_low_R
365,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_R\8043_CROPED_2.jpg,"[(149, 504), (438, 526)]","[(248, 491), (249, 436), (250, 387), (251, 337), (257, 320)]",Closed,,1609953408,8043_CROPED_2.jpg,201028_contin_low_R
366,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_R\8043_CROPED_3.jpg,"[(64, 534), (381, 527)]","[(180, 508), (177, 457), (177, 421), (179, 396), (189, 369), (195, 341)]",Open,,1609953561,8043_CROPED_3.jpg,201028_contin_low_R
367,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_R\8043_CROPED_4.jpg,"[(159, 596), (527, 593)]","[(331, 512), (327, 572), (327, 521), (329, 494), (329, 470), (332, 436), (334, 423)]",Closed,,1609953588,8043_CROPED_4.jpg,201028_contin_low_R
368,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_R\8043_CROPED_5.jpg,"[(121, 529), (466, 524)]","[(294, 512), (294, 467), (294, 427), (294, 402), (297, 378), (305, 365)]",Closed,,1609953601,8043_CROPED_5.jpg,201028_contin_low_R
369,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_R\8388_CROPED_1.jpg,"[(163, 580), (473, 576)]","[(318, 554), (337, 500), (364, 444), (395, 398), (418, 367), (452, 327), (474, 304), (502, 280)]",Closed,,1609953614,8388_CROPED_1.jpg,201028_contin_low_R
370,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_R\8388_CROPED_2.jpg,"[(152, 514), (438, 528)]","[(253, 489), (253, 442), (255, 398), (259, 357), (261, 330)]",Open,,1609953630,8388_CROPED_2.jpg,201028_contin_low_R
371,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_R\8388_CROPED_3.jpg,"[(66, 534), (381, 528)]","[(194, 514), (203, 453), (217, 396), (230, 354), (242, 321), (269, 263), (291, 217), (303, 190)]",Open,,1609953641,8388_CROPED_3.jpg,201028_contin_low_R
372,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_R\8388_CROPED_4.jpg,"[(162, 590), (528, 589)]","[(351, 579), (366, 502), (388, 423), (407, 350), (447, 280)]",Closed,,1609953662,8388_CROPED_4.jpg,201028_contin_low_R
373,C:\Sunflowers\manual_tagging-master\first_last_imgs\201028_contin_low_R\8388_CROPED_5.jpg,"[(121, 528), (466, 524)]","[(297, 506), (310, 439), (325, 378), (347, 307), (380, 260), (416, 240)]",Closed,,1609953671,8388_CROPED_5.jpg,201028_contin_low_R
374,C:\Sunflowers\manual_tagging-master\first_last_imgs\201029_contin_low_L\0016_CROPED_1.jpg,"[(143, 528), (499, 527)]","[(422, 512), (440, 457), (449, 415), (458, 369), (466, 333), (471, 288)]",Open,,1609953681,0016_CROPED_1.jpg,201029_contin_low_L
375,C:\Sunflowers\manual_tagging-master\first_last_imgs\201029_contin_low_L\0016_CROPED_2.jpg,"[(220, 682), (599, 667)]","[(446, 656), (450, 594), (456, 553), (448, 499), (447, 452), (443, 410), (438, 370)]",Open,,1609953692,0016_CROPED_2.jpg,201029_contin_low_L
376,C:\Sunflowers\manual_tagging-master\first_last_imgs\201029_contin_low_L\0016_CROPED_3.jpg,"[(266, 605), (588, 589)]","[(379, 566), (379, 537), (379, 507), (375, 476), (375, 458)]",Open,,1609953702,0016_CROPED_3.jpg,201029_contin_low_L
377,C:\Sunflowers\manual_tagging-master\first_last_imgs\201029_contin_low_L\0016_CROPED_4.jpg,"[(293, 743), (580, 725)]","[(439, 709), (434, 643), (423, 588), (412, 545), (398, 515), (389, 495)]",Closed,,1609953712,0016_CROPED_4.jpg,201029_contin_low_L
378,C:\Sunflowers\manual_tagging-master\first_last_imgs\201029_contin_low_L\0016_CROPED_5.jpg,"[(346, 738), (655, 725)]","[(494, 714), (492, 668), (500, 630), (505, 610), (515, 577), (530, 541), (546, 510), (558, 487)]",Open,,1609953722,0016_CROPED_5.jpg,201029_contin_low_L
379,C:\Sunflowers\manual_tagging-master\first_last_imgs\201029_contin_low_L\0405_CROPED_1.jpg,"[(139, 528), (498, 522)]","[(405, 508), (407, 457), (403, 415), (402, 375), (394, 330), (385, 298), (377, 262), (365, 233)]",Open,,1609953731,0405_CROPED_1.jpg,201029_contin_low_L
380,C:\Sunflowers\manual_tagging-master\first_last_imgs\201029_contin_low_L\0405_CROPED_2.jpg,"[(222, 679), (599, 679)]","[(435, 656), (428, 571), (427, 524), (418, 486), (412, 452), (409, 424), (407, 397), (398, 366), (392, 347)]",Open,,1609953740,0405_CROPED_2.jpg,201029_contin_low_L
381,C:\Sunflowers\manual_tagging-master\first_last_imgs\201029_contin_low_L\0405_CROPED_3.jpg,"[(269, 601), (588, 582)]","[(375, 568), (363, 519), (351, 482), (335, 452), (328, 426), (321, 408)]",Open,,1609953755,0405_CROPED_3.jpg,201029_contin_low_L
